city,state,zip,members,latitude,longitude
Manchester,KY,40962,2,37.164346,-83.76674
Pineville,KY,40977,2,36.750028,-83.72023
Dry Ridge,KY,41035,2,38.691006,-84.6418
Independence,KY,41051,2,38.941953,-84.54902
Newport,KY,41071,2,39.08347,-84.48681
Union,KY,41091,2,38.930285,-84.71603
Ashland,KY,41102,2,38.439526,-82.6932
Garrison,KY,41141,2,38.570194,-83.14301
Flatgap,KY,41219,2,37.933492,-82.90279
Inez,KY,41224,2,37.866327,-82.52903
Warfield,KY,41267,2,37.855146,-82.41666
Lost Creek,KY,41348,2,37.426337,-83.29911
Salyersville,KY,41465,2,37.736751,-83.08652
Forest Hills,KY,41527,2,37.641773,-82.27793
Jenkins,KY,41537,2,37.192483,-82.6235
Phelps,KY,41553,2,37.506174,-82.15907
Avawam,KY,41713,2,37.22539,-83.273609
Bulan,KY,41722,2,37.369312,-83.1156
Carrie,KY,41725,2,37.33195,-83.02976
Cornettsville,KY,41731,2,37.115385,-83.08501
Gays Creek,KY,41745,2,37.328336,-83.4399
Vicco,KY,41773,2,37.221636,-83.05627
Wooton,KY,41776,2,37.167173,-83.2852
Ermine,KY,41815,2,37.150537,-82.79468
Hindman,KY,41822,2,37.333551,-82.97212
Jackhorn,KY,41825,2,37.215305,-82.70468
Neon,KY,41840,2,37.195448,-82.71232
Cunningham,KY,42035,2,36.911107,-88.84412
Bowling Green,KY,42101,2,37.010643,-86.46145
Franklin,KY,42134,2,36.718074,-86.58202
Glasgow,KY,42141,2,36.970776,-85.91232
Scottsville,KY,42164,2,36.767969,-86.1813
Cadiz,KY,42211,2,36.846471,-87.86409
Central City,KY,42330,2,37.299591,-87.12992
Madisonville,KY,42431,2,37.330791,-87.50378
Nebo,KY,42441,2,37.36327,-87.65307
Somerset,KY,42503,2,37.112274,-84.588
Elizabethtown,KY,42701,2,37.704287,-85.86403
Hodgenville,KY,42748,2,37.566527,-85.71452
Mount Sherman,KY,42764,2,37.463961,-85.639231
Danville,OH,43014,2,40.470806,-82.26422
Rosewood,OH,43070,2,40.217799,-83.96044
Circleville,OH,43113,2,39.598236,-82.94285
Jeffersonville,OH,43128,2,39.651917,-83.57236
Murray City,OH,43144,2,39.513028,-82.1665
Columbus,OH,43207,2,39.897695,-82.96969
Columbus,OH,43214,2,40.053063,-83.01881
Columbus,OH,43221,2,40.02063,-83.07655
Columbus,OH,43222,2,39.958664,-83.02856
Luckey,OH,43443,2,41.455078,-83.47735
Millbury,OH,43447,2,41.5678,-83.433
Liberty Center,OH,43532,2,41.450082,-83.97563
Caldwell,OH,43724,2,39.741629,-81.52512
Glenford,OH,43739,2,39.905157,-82.28507
Lewisville,OH,43754,2,39.76607,-81.24357
New Straitsville,OH,43766,2,39.588854,-82.25279
Old Washington,OH,43768,2,40.038503,-81.44232
Quaker City,OH,43773,2,39.991056,-81.28517
Stockport,OH,43787,2,39.536415,-81.80009
Trinway,OH,43842,2,40.140472,-82.01079
Brilliant,OH,43913,2,40.26212,-80.6356
Sardis,OH,43946,2,39.646462,-80.96151
Smithfield,OH,43948,2,40.269741,-80.78137
Steubenville,OH,43953,2,40.369467,-80.70251
Berea,OH,44017,2,41.36995,-81.86259
Jefferson,OH,44047,2,41.728451,-80.74507
Lorain,OH,44053,2,41.431875,-82.20658
Wickliffe,OH,44092,2,41.603581,-81.47087
Cleveland,OH,44105,2,41.450602,-81.62216
Cleveland,OH,44120,2,41.472352,-81.58211
Cleveland,OH,44125,2,41.414403,-81.60793
Cleveland,OH,44134,2,41.393852,-81.70507
Chippewa Lake,OH,44215,2,41.069151,-81.90358
Cuyahoga Falls,OH,44223,2,41.1486,-81.51241
Doylestown,OH,44230,2,40.964111,-81.68961
Medina,OH,44256,2,41.139849,-81.85646
Spencer,OH,44275,2,41.101909,-82.10234
Wadsworth,OH,44281,2,41.037664,-81.73368
Akron,OH,44314,2,41.040155,-81.55914
Campbell,OH,44405,2,41.078058,-80.59243
Hubbard,OH,44425,2,41.166743,-80.57733
Kensington,OH,44427,2,40.723803,-80.94874
Kinsman,OH,44428,2,41.443358,-80.58862
North Bloomfield,OH,44450,2,41.449052,-80.81921
Warren,OH,44484,2,41.226957,-80.76475
Dundee,OH,44624,2,40.600062,-81.65174
Strasburg,OH,44680,2,40.59712,-81.53098
Canton,OH,44703,2,40.809108,-81.3809
Canton,OH,44710,2,40.791108,-81.41672
Canton,OH,44730,2,40.769763,-81.2707
Huron,OH,44839,2,41.388534,-82.5568
New London,OH,44851,2,41.098478,-82.40483
Sandusky,OH,44870,2,41.42646,-82.71083
Willard,OH,44890,2,41.073672,-82.72435
Mansfield,OH,44903,2,40.766589,-82.51869
Mansfield,OH,44904,2,40.678208,-82.58207
Waynesville,OH,45068,2,39.525562,-84.06923
Bethel,OH,45106,2,38.956484,-84.08093
Fayetteville,OH,45118,2,39.184985,-83.95045
Hamersville,OH,45130,2,38.914118,-83.99496
Loveland,OH,45140,2,39.258653,-84.2651
Lynchburg,OH,45142,2,39.213112,-83.80743
Sabina,OH,45169,2,39.507106,-83.6505
Cincinnati,OH,45215,2,39.228859,-84.45707
Cincinnati,OH,45218,2,39.264791,-84.5175
Cincinnati,OH,45219,2,39.12721,-84.50988
Cincinnati,OH,45230,2,39.078368,-84.38865
Cincinnati,OH,45248,2,39.160159,-84.65042
Dayton,OH,45403,2,39.762708,-84.15294
Dayton,OH,45420,2,39.723909,-84.13453
Dayton,OH,45432,2,39.74035,-84.09306
Springfield,OH,45502,2,39.926617,-83.8128
Ray,OH,45672,2,39.208053,-82.69077
Scottown,OH,45678,2,38.615111,-82.38004
Vinton,OH,45686,2,38.99754,-82.36215
Willow Wood,OH,45696,2,38.592851,-82.46212
Racine,OH,45771,2,38.978044,-81.91206
Rutland,OH,45775,2,39.089885,-82.16773
Anderson,IN,46012,2,40.132892,-85.65097
Fishers,IN,46038,2,39.95645,-86.00872
Bainbridge,IN,46105,2,39.761986,-86.80492
Rolling Prairie,IN,46371,2,41.677087,-86.60481
Wanatah,IN,46390,2,41.420078,-86.88131
Leesburg,IN,46538,2,41.323642,-85.78997
Syracuse,IN,46567,2,41.411075,-85.736
Warsaw,IN,46580,2,41.2281,-85.85778
South Bend,IN,46615,2,41.671848,-86.21105
Ashley,IN,46705,2,41.523914,-85.06155
Auburn,IN,46706,2,41.352638,-85.04792
Butler,IN,46721,2,41.424095,-84.8726
Laotto,IN,46763,2,41.28867,-85.22236
Fort Wayne,IN,46802,2,41.071681,-85.15101
Fort Wayne,IN,46803,2,41.070498,-85.10706
Fort Wayne,IN,46851,2,41.093763,-85.070713
Fairmount,IN,46928,2,40.412026,-85.65476
Flora,IN,46929,2,40.542108,-86.497
Monterey,IN,46960,2,41.159868,-86.50246
Upland,IN,46989,2,40.457599,-85.49089
Winamac,IN,46996,2,41.048063,-86.64799
New Albany,IN,47150,2,38.30382,-85.82522
Brownstown,IN,47220,2,38.876537,-86.04252
Crothersville,IN,47229,2,38.802486,-85.84894
Deputy,IN,47230,2,38.802781,-85.62922
Albany,IN,47320,2,40.290747,-85.25293
Daleville,IN,47334,2,40.117139,-85.54205
Lewisville,IN,47352,2,39.802646,-85.35541
Richmond,IN,47374,2,39.831061,-84.89067
Springport,IN,47386,2,40.058307,-85.38566
Oolitic,IN,47451,2,38.896413,-86.52474
Spencer,IN,47460,2,39.290029,-86.77844
Huntingburg,IN,47542,2,38.302272,-86.96864
Carbon,IN,47837,2,39.625607,-87.11502
Cory,IN,47846,2,39.377883,-87.20462
Medaryville,IN,47957,2,41.083487,-86.87605
Hazel Park,MI,48030,2,42.459022,-83.09819
Southfield,MI,48034,2,42.474234,-83.29078
New Baltimore,MI,48051,2,42.682081,-82.83068
Romeo,MI,48065,2,42.826805,-83.02963
Saint Clair,MI,48079,2,42.833034,-82.50425
Wyandotte,MI,48192,2,42.199989,-83.17402
Redford,MI,48239,2,42.379436,-83.29105
Sterling Heights,MI,48313,2,42.598734,-82.99938
Utica,MI,48317,2,42.639777,-83.04255
Davisburg,MI,48350,2,42.747677,-83.52283
Lake Orion,MI,48359,2,42.722932,-83.28537
Oakland,MI,48363,2,42.765582,-83.17281
Oxford,MI,48370,2,42.820082,-83.20932
Milford,MI,48381,2,42.571402,-83.59318
Applegate,MI,48401,2,43.357999,-82.65433
Flushing,MI,48433,2,43.072177,-83.84883
Marlette,MI,48453,2,43.336126,-83.03213
Saginaw,MI,48602,2,43.423925,-83.97142
Saginaw,MI,48603,2,43.441975,-84.01177
Harrison,MI,48625,2,44.052759,-84.83959
Lupton,MI,48635,2,44.399711,-83.99444
Luzerne,MI,48636,2,44.616344,-84.27784
East Tawas,MI,48730,2,44.335904,-83.48516
Omer,MI,48749,2,44.046475,-83.87572
Ionia,MI,48846,2,42.981932,-85.06679
Lakeview,MI,48850,2,43.447625,-85.25628
Mason,MI,48854,2,42.582902,-84.44738
Ovid,MI,48866,2,42.997636,-84.37643
Owosso,MI,48867,2,42.99605,-84.17896
Vestaburg,MI,48891,2,43.402185,-84.92216
Lansing,MI,48911,2,42.677335,-84.56913
Ceresco,MI,49033,2,42.239592,-85.09307
Lawrence,MI,49064,2,42.215357,-86.04822
Otsego,MI,49078,2,42.459989,-85.71069
Plainwell,MI,49080,2,42.462935,-85.61256
Quincy,MI,49082,2,41.943472,-84.87559
Schoolcraft,MI,49087,2,42.117421,-85.67594
Three Rivers,MI,49093,2,41.958306,-85.63829
Brooklyn,MI,49230,2,42.089891,-84.22768
Reading,MI,49274,2,41.843254,-84.75263
Paris,MI,49338,2,43.764906,-85.57223
Shelby,MI,49455,2,43.607628,-86.37004
Grand Rapids,MI,49508,2,42.876661,-85.62856
Luther,MI,49656,2,44.05505,-85.69759
McBain,MI,49657,2,44.204505,-85.1771
Hillman,MI,49746,2,45.068394,-83.96071
Kincheloe,MI,49788,2,46.267303,-84.45633
Vanderbilt,MI,49795,2,45.169729,-84.60248
Gulliver,MI,49840,2,46.000666,-85.9963
McMillan,MI,49853,2,46.301265,-85.72321
Norway,MI,49870,2,45.792399,-87.90824
Knoxville,IA,50138,2,41.307595,-93.10226
Ogden,IA,50212,2,42.045766,-94.0443
Farnhamville,IA,50538,2,42.279123,-94.41373
Sioux City,IA,51106,2,42.466292,-96.35291
Ida Grove,IA,51445,2,42.332677,-95.46823
Council Bluffs,IA,51501,2,41.251631,-95.87447
Worthington,IA,52078,2,42.398112,-91.12294
Guernsey,IA,52221,2,41.640716,-92.33182
Burlington,IA,52601,2,40.814207,-91.11911
Delavan,WI,53115,2,42.63427,-88.6383
Waukesha,WI,53188,2,43.020762,-88.26852
Milwaukee,WI,53212,2,43.072062,-87.9103
Milwaukee,WI,53214,2,43.020363,-88.01273
Milwaukee,WI,53218,2,43.11096,-87.99436
Racine,WI,53403,2,42.704519,-87.80062
Niagara,WI,54151,2,45.732689,-87.96996
Shawano,WI,54166,2,44.779241,-88.60636
Luxemburg,WI,54217,2,44.55681,-87.71413
Hayward,WI,54843,2,46.005082,-91.35255
Cedar,MN,55011,2,45.335128,-93.27434
Saint Paul,MN,55118,2,44.903165,-93.10026
Saint Paul,MN,55119,2,44.957315,-93.00616
Dayton,MN,55327,2,45.217054,-93.47612
Box Elder,SD,57719,2,44.122693,-103.06315
Mchenry,IL,60050,2,42.348406,-88.24769
Mchenry,IL,60051,2,42.324761,-88.452481
Round Lake,IL,60073,2,42.366253,-88.09647
New Lenox,IL,60451,2,41.509231,-87.96475
Sheridan,IL,60551,2,41.527585,-88.68292
Marseilles,IL,61341,2,41.336202,-88.69727
Mackinaw,IL,61755,2,40.533634,-89.34345
Brighton,IL,62012,2,39.038752,-90.13819
Nashville,IL,62263,2,38.346578,-89.38453
Olney,IL,62450,2,38.72456,-88.08658
Springfield,IL,62711,2,39.76,-89.72
Du Quoin,IL,62832,2,38.011729,-89.24688
Anna,IL,62906,2,37.457806,-89.21408
Carterville,IL,62918,2,37.766029,-89.08355
Golconda,IL,62938,2,37.374723,-88.52571
Union,MO,63084,2,38.434806,-91.00353
Washington,MO,63090,2,38.535499,-91.02348
Hawk Point,MO,63349,2,38.96624,-91.14919
Marthasville,MO,63357,2,38.647611,-91.09159
Winfield,MO,63389,2,39.00006,-90.77209
Malden,MO,63863,2,36.569283,-89.97423
Raymore,MO,64083,2,38.803528,-94.45103
Braymer,MO,64624,2,39.581772,-93.79569
Coffey,MO,64636,2,40.109791,-93.98136
Kidder,MO,64649,2,39.780045,-94.09563
Cleveland,MO,64734,2,38.671517,-94.57953
Lowry City,MO,64763,2,38.137769,-93.73225
Milo,MO,64767,2,37.747201,-94.22416
Rich Hill,MO,64779,2,38.086255,-94.38241
Lake Ozark,MO,65049,2,38.192972,-92.67262
Harrisburg,MO,65256,2,39.137047,-92.45914
Mexico,MO,65265,2,39.179316,-91.88404
Washburn,MO,65772,2,36.619334,-94.01825
Macks Creek,MO,65786,2,37.968547,-92.9428
Willow Springs,MO,65793,2,36.996755,-91.95796
Ottawa,KS,66067,2,38.614986,-95.27355
Carbondale,KS,66414,2,38.82517,-95.68963
Augusta,KS,67010,2,37.68066,-96.98153
Adams,NE,68301,2,40.472055,-96.52637
Syracuse,NE,68446,2,40.656899,-96.18201
Marrero,LA,70072,2,29.869283,-90.10933
New Orleans,LA,70115,2,29.927305,-90.10197
New Orleans,LA,70119,2,29.974504,-90.08747
Amite,LA,70422,2,30.723034,-90.52108
Tickfaw,LA,70466,2,30.560995,-90.50196
Abbeville,LA,70510,2,29.943573,-92.14872
Maurice,LA,70555,2,30.101305,-92.13152
Washington,LA,70589,2,30.653805,-92.05479
Clinton,LA,70722,2,30.823174,-90.921
Denham Springs,LA,70726,2,30.468526,-90.92827
Holden,LA,70744,2,30.535477,-90.67464
Livingston,LA,70754,2,30.447866,-90.75228
Prairieville,LA,70769,2,30.31144,-90.93955
Baton Rouge,LA,70817,2,30.387642,-90.99921
Springhill,LA,71075,2,32.994597,-93.45992
Monroe,LA,71202,2,32.456862,-92.08881
Calhoun,LA,71225,2,32.507942,-92.34923
Gilbert,LA,71336,2,32.037425,-91.64475
Plaucheville,LA,71362,2,30.945975,-91.95294
Kelly,LA,71441,2,31.95047,-92.15107
Oakdale,LA,71463,2,30.806617,-92.65224
Fouke,AR,71837,2,33.271824,-93.85202
Altheimer,AR,72004,2,34.252213,-91.7679
Bauxite,AR,72011,2,34.523858,-92.46989
Bryant,AR,72022,2,34.606079,-92.49472
Greenbrier,AR,72058,2,35.236993,-92.37573
Jonesboro,AR,72401,2,35.844795,-90.68443
Cherokee Village,AR,72529,2,36.294732,-91.55777
Pleasant Plains,AR,72568,2,35.561834,-91.62566
Jasper,AR,72641,2,35.979619,-93.23783
West Fork,AR,72774,2,35.896307,-94.19661
Clarksville,AR,72830,2,35.490105,-93.4851
Hector,AR,72843,2,35.517382,-92.95354
Fort Smith,AR,72904,2,35.406185,-94.39103
Bethany,OK,73008,2,35.506456,-97.63934
Norman,OK,73026,2,35.22704,-97.28198
Luther,OK,73054,2,35.662619,-97.18976
Noble,OK,73068,2,35.138421,-97.32689
Oklahoma City,OK,73107,2,35.484558,-97.57336
Oklahoma City,OK,73120,2,35.579488,-97.56496
Oklahoma City,OK,73121,2,35.50356,-97.44693
Oklahoma City,OK,73122,2,35.520506,-97.6133
Lawton,OK,73507,2,34.621373,-98.4001
Duncan,OK,73533,2,34.502833,-97.95185
Collinsville,OK,74021,2,36.369251,-95.8397
Glenpool,OK,74033,2,35.951244,-96.00803
Jenks,OK,74037,2,36.012562,-95.98241
Skiatook,OK,74070,2,36.381305,-96.03998
Tulsa,OK,74112,2,36.148444,-95.90841
Tulsa,OK,74136,2,36.059495,-95.93922
Tulsa,OK,74137,2,36.025405,-95.92953
Tulsa,OK,74145,2,36.096296,-95.8847
Okmulgee,OK,74447,2,35.628612,-95.9734
Mcalester,OK,74501,2,34.944399,-95.75709
Lehigh,OK,74556,2,34.471798,-96.20366
Stratford,OK,74872,2,34.793533,-96.97738
Wetumka,OK,74883,2,35.232465,-96.23571
Rockwall,TX,75032,2,32.867103,-96.44129
Garland,TX,75042,2,32.915625,-96.67399
Garland,TX,75043,2,32.854893,-96.60211
Grand Prairie,TX,75051,2,32.728982,-97.00428
Richardson,TX,75080,2,32.969523,-96.74093
Sherman,TX,75090,2,33.632806,-96.59106
Angus,TX,75109,2,32.03049,-96.383005
Crandall,TX,75114,2,32.629178,-96.44339
Ennis,TX,75119,2,32.331239,-96.61962
Mesquite,TX,75180,2,32.72203,-96.61634
Royse City,TX,75189,2,32.960512,-96.31278
Dallas,TX,75210,2,32.77103,-96.74732
Dallas,TX,75215,2,32.76103,-96.77035
Dallas,TX,75227,2,32.77003,-96.69
Dallas,TX,75231,2,32.874317,-96.74764
Dallas,TX,75236,2,32.685533,-96.91746
Saltillo,TX,75478,2,33.17329,-95.36663
Longview,TX,75603,2,32.396207,-94.70063
Longview,TX,75605,2,32.557684,-94.74353
Daingerfield,TX,75638,2,33.02583,-94.72481
Gilmer,TX,75644,2,32.727128,-94.9577
Gilmer,TX,75645,2,32.690553,-94.863311
Gladewater,TX,75647,2,32.531814,-94.94358
Marshall,TX,75672,2,32.513986,-94.30704
Overton,TX,75684,2,32.26958,-94.94935
Arlington,TX,76006,2,32.778047,-97.08088
Arlington,TX,76013,2,32.721632,-97.14698
Fort Worth,TX,76114,2,32.781329,-97.40099
Fort Worth,TX,76131,2,32.873017,-97.34622
Fort Worth,TX,76140,2,32.630268,-97.27102
Fort Worth,TX,76164,2,32.771419,-97.291484
Waco,TX,76707,2,31.552266,-97.15957
Woodway,TX,76712,2,31.514067,-97.23546
Houston,TX,77003,2,29.749278,-95.34741
Houston,TX,77011,2,29.742378,-95.30726
Houston,TX,77017,2,29.687829,-95.25478
Houston,TX,77038,2,29.917814,-95.44138
Houston,TX,77039,2,29.909123,-95.33683
Houston,TX,77040,2,29.878345,-95.53337
Houston,TX,77049,2,29.832668,-95.1742
Houston,TX,77059,2,29.601776,-95.11734
Houston,TX,77061,2,29.66028,-95.28446
Houston,TX,77087,2,29.686579,-95.30386
Houston,TX,77091,2,29.852975,-95.43586
Humble,TX,77339,2,30.053368,-95.21807
Magnolia,TX,77354,2,30.194267,-95.63918
New Caney,TX,77357,2,30.170751,-95.17832
Spring,TX,77373,2,30.056394,-95.38961
Spring,TX,77386,2,30.128862,-95.41896
Humble,TX,77396,2,29.951621,-95.26785
Baytown,TX,77523,2,29.76,-94.87
Beaumont,TX,77706,2,30.092679,-94.16377
Calvert,TX,77837,2,30.993313,-96.6808
Natalia,TX,78059,2,29.19085,-98.84676
San Antonio,TX,78221,2,29.326586,-98.50217
San Antonio,TX,78233,2,29.552128,-98.36775
San Antonio,TX,78250,2,29.510204,-98.66784
San Antonio,TX,78253,2,29.461353,-98.75976
Portland,TX,78374,2,27.884565,-97.32054
Corpus Christi,TX,78411,2,27.733058,-97.38542
Corpus Christi,TX,78412,2,27.709309,-97.35225
Corpus Christi,TX,78416,2,27.752356,-97.43465
Hidalgo,TX,78557,2,26.105725,-98.24639
Pharr,TX,78577,2,26.201284,-98.18619
San Juan,TX,78589,2,26.190444,-98.15301
Weslaco,TX,78599,2,26.409709,-98.224206
Del Valle,TX,78617,2,30.166225,-97.62496
Round Rock,TX,78664,2,30.514401,-97.65549
Austin,TX,78753,2,30.374654,-97.67621
Austin,TX,78754,2,30.354234,-97.64679
Del Rio,TX,78840,2,29.404267,-100.88116
Plainview,TX,79072,2,34.191002,-101.72506
Amarillo,TX,79110,2,35.157403,-101.86114
Abilene,TX,79601,2,32.500532,-99.69803
Odessa,TX,79765,2,31.910706,-102.28644
El Paso,TX,79902,2,31.775458,-106.4945
El Paso,TX,79924,2,31.901737,-106.41827
Elizabeth,CO,80107,2,39.397242,-104.58696
Boulder,CO,80302,2,40.020885,-105.29673
Conifer,CO,80433,2,39.514738,-105.31198
Morrison,CO,80465,2,39.620748,-105.18121
Fort Collins,CO,80521,2,40.586282,-105.10494
Fort Lupton,CO,80621,2,40.090367,-104.79723
Colorado Springs,CO,80908,2,39.035216,-104.69575
Colorado Springs,CO,80917,2,38.888394,-104.73975
Manzanola,CO,81058,2,38.107593,-103.86848
Cortez,CO,81321,2,37.344985,-108.60355
Dolores,CO,81323,2,37.515311,-108.45204
Cedaredge,CO,81413,2,38.941926,-107.92669
Grand Junction,CO,81501,2,39.072831,-108.55
Grand Junction,CO,81502,2,39.017876,-108.481354
Cody,WY,82414,2,44.566114,-109.20826
Kimberly,ID,83341,2,42.509557,-114.37441
Emmett,ID,83617,2,43.888285,-116.5143
Boise,ID,83702,2,43.627734,-116.20756
Boise,ID,83716,2,43.601772,-116.02721
Potlatch,ID,83855,2,46.95597,-116.91671
Clearfield,UT,84015,2,41.126476,-112.04427
Salt Lake City,UT,84116,2,40.790309,-111.94018
Phoenix,AZ,85017,2,33.514092,-112.12285
Phoenix,AZ,85048,2,33.302098,-112.02477
Mesa,AZ,85206,2,33.400306,-111.72452
Mesa,AZ,85210,2,33.391233,-111.84129
Chandler,AZ,85249,2,33.237229,-111.8004
New River,AZ,85286,2,33.850506,-112.05927
Glendale,AZ,85303,2,33.528166,-112.22189
Glendale,AZ,85305,2,33.529373,-112.25225
El Mirage,AZ,85335,2,33.596823,-112.32364
Tolleson,AZ,85353,2,33.426423,-112.28299
Waddell,AZ,85355,2,33.569705,-112.44792
Peoria,AZ,85395,2,33.580089,-112.246311
Globe,AZ,85501,2,33.53457,-110.75681
Pine,AZ,85544,2,34.394226,-111.46865
Hereford,AZ,85615,2,31.429017,-110.23013
Tucson,AZ,85706,2,32.128649,-110.92497
Tucson,AZ,85710,2,32.213291,-110.82559
Tucson,AZ,85742,2,32.385588,-111.05582
Tucson,AZ,85746,2,32.126223,-111.04599
Tucson,AZ,85756,2,,
Bullhead City,AZ,86442,2,35.097719,-114.59734
Albuquerque,NM,87120,2,35.146144,-106.70851
Roswell,NM,88203,2,33.363439,-104.524894
Las Vegas,NV,89166,2,36.38,-115.51
Sun Valley,NV,89433,2,39.59218,-119.77467
Reno,NV,89509,2,39.496243,-119.83072
Buena Park,CA,90620,2,33.841014,-118.00969
Lakewood,CA,90713,2,33.847265,-118.11337
La Puente,CA,91744,2,34.029561,-117.93975
Mira Loma,CA,91752,2,34.001846,-117.52759
Boulevard,CA,91905,2,32.672239,-116.31497
San Diego,CA,92113,2,32.697402,-117.12001
Beaumont,CA,92223,2,33.945265,-116.9759
Fontana,CA,92336,2,34.125147,-117.45818
Pinon Hills,CA,92372,2,34.44654,-117.63411
Riverside,CA,92509,2,33.998751,-117.44695
Perris,CA,92570,2,33.784051,-117.29812
Huntington Beach,CA,92648,2,33.673468,-118.00243
Garden Grove,CA,92843,2,33.763033,-117.9355
Garden Grove,CA,92845,2,33.782916,-118.02619
Orange,CA,92869,2,33.792687,-117.79975
Yorba Linda,CA,92886,2,33.888062,-117.80407
Camarillo,CA,93010,2,34.231754,-119.05258
Fillmore,CA,93015,2,34.396646,-118.90082
Oxnard,CA,93033,2,34.166933,-119.16113
Simi Valley,CA,93063,2,34.279343,-118.69607
Bakersfield,CA,93309,2,35.340759,-119.06497
Squaw Valley,CA,93675,2,36.713181,-119.18327
Boulder Creek,CA,95006,2,37.151813,-122.13679
Modesto,CA,95350,2,37.671778,-121.01249
Vacaville,CA,95688,2,38.380528,-121.99192
Grass Valley,CA,95945,2,39.202725,-121.02076
Clatskanie,OR,97016,2,46.078338,-123.26993
Willamina,OR,97396,2,45.140178,-123.49286
Azalea,OR,97410,2,42.790958,-123.14894
Creswell,OR,97426,2,43.911542,-123.03036
Sutherlin,OR,97479,2,43.397697,-123.27314
Wolf Creek,OR,97497,2,42.676455,-123.324
Grants Pass,OR,97527,2,42.405162,-123.3624
Ontario,OR,97914,2,44.057074,-116.99148
Mount Vernon,WA,98274,2,48.371026,-122.24432
Puyallup,WA,98375,2,47.112477,-122.32247
Montesano,WA,98563,2,47.034615,-123.60332
Mossyrock,WA,98564,2,46.50494,-122.48668
Shelton,WA,98584,2,47.224044,-123.10538
Castle Rock,WA,98611,2,46.308371,-122.8987
Kelso,WA,98626,2,46.150433,-122.88566
Cheney,WA,99004,2,47.466974,-117.60575
Spokane,WA,99217,2,47.707542,-117.33776
Walla Walla,OR,99362,2,45.986775,-118.07919
Cranston,RI,2910,1,41.776867,-71.43672
Providence,RI,2907,1,41.79855,-71.42449
Manville,RI,2838,1,41.968698,-71.47503
North Scituate,RI,2857,1,41.83902,-71.6257
West Warwick,RI,2893,1,41.70375,-71.51857
Blackstone,MA,1504,1,42.028147,-71.52999
Biloxi,MS,39532,1,30.462388,-88.93293
Shreveport,LA,71106,1,32.426104,-93.74542
Biloxi,MS,39531,1,30.405831,-88.96219
Gulfport,MS,39507,1,30.397044,-89.03998
Biloxi,MS,39530,1,30.399148,-88.88917
Chicago,IL,60632,1,41.809299,-87.7105
Davenport,IA,52806,1,41.574581,-90.60303
Chicago,IL,60637,1,41.779384,-87.60544
Chicago,IL,60640,1,41.973181,-87.6665
Dayton,NV,89403,1,39.25468,-119.51494
Las Vegas,NV,89104,1,36.151108,-115.10857
Carson City,NV,89701,1,39.147877,-119.74536
Rehoboth,MA,2769,1,41.835067,-71.26115
Shreveport,LA,71129,1,32.42067,-93.8877
Littleton,CO,80123,1,39.616114,-105.07393
Las Vegas,NV,89107,1,36.171219,-115.21682
Northbridge,MA,1534,1,42.140741,-71.64376
Chicago,IL,60647,1,41.921126,-87.70085
Denver,CO,80227,1,39.668576,-105.09191
Heflin,LA,71039,1,32.429157,-93.29549
Las Vegas,NV,89143,1,36.326315,-115.25788
Reno,NV,89511,1,39.403178,-119.7606
Hammond,IN,46327,1,41.634385,-87.50911
Sicklerville,NJ,8081,1,39.741385,-74.99035
Fort Lauderdale,FL,33301,1,26.121114,-80.13187
Purvis,MS,39475,1,31.165903,-89.41323
Waukegan,IL,60085,1,42.361271,-87.86187
Wiggins,MS,39577,1,30.94336,-89.17912
Kansas City,KS,66103,1,39.059254,-94.62453
Mansfield,LA,71052,1,32.031067,-93.68585
Arvada,CO,80002,1,39.795006,-105.0981
Broomfield,CO,80021,1,39.881608,-105.09953
Westport,MA,2790,1,41.602517,-71.08904
East Lyme,CT,6333,1,41.371913,-72.2269
Jackson,NJ,8527,1,40.11597,-74.32251
Bronx,NY,10472,1,40.830409,-73.86845
Henderson,MD,21640,1,39.07733,-75.79992
Marydel,MD,21649,1,39.122683,-75.76427
Bolton,MS,39041,1,32.39336,-90.47024
Moss Point,MS,39563,1,30.410999,-88.52514
Chicago,IL,60652,1,41.7446,-87.71188
Independence,MO,64058,1,39.150754,-94.34502
Lees Summit,MO,64086,1,38.92811,-94.32392
Minden,LA,71058,1,32.576948,-93.250705
Sibley,LA,71073,1,32.535107,-93.30297
Shreveport,LA,71103,1,32.490777,-93.76761
Atlanta,TX,75551,1,33.118611,-94.1773
Broomfield,CO,80023,1,39.96,-105.02
Denver,CO,80203,1,39.731286,-104.98306
